codEstacao;municipio;uf;nomeEstacao;latitude;longitude;data;hora;precipitação
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;02/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;22:10:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;22:20:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;22:30:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;22:40:00.0;0,2
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;22:50:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;03/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;04/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;01:10:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;01:20:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;01:30:00.0;1
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;01:40:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;08:10:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;08:20:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;08:30:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;08:40:00.0;0,2
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;08:50:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;05/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;06/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;07/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;08/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;22:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;09/07/2015;23:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;00:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;01:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;02:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;03:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;04:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;05:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;06:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;07:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;08:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;09:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;10:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;11:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;12:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;13:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;14:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;15:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;16:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;17:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;18:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;19:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;20:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;21:00:00.0;0
220390901A;FLORIANO;PI;Prefeitura Municipal;-677.444;-4.302.118;10/07/2015;22:00:00.0;0
